invoice_id,approver,approval_status,approval_date
INV0007168,EMP0035,Approved,2026-03-28 07:53:42.838248
INV0007169,EMP0049,Approved,2024-09-04 07:53:42.838248
INV0007170,EMP0030,Approved,2025-01-29 07:53:42.838248
INV0007171,EMP0118,Approved,2025-01-15 07:53:42.838248
INV0007172,EMP0103,Approved,2024-10-10 07:53:42.838248
INV0007173,EMP0009,Approved,2025-09-25 07:53:42.838248
INV0007174,EMP0006,Approved,2025-02-09 07:53:42.838248
INV0007175,EMP0043,Approved,2024-09-28 07:53:42.838248
INV0007176,EMP0081,Approved,2025-06-02 07:53:42.838248
INV0007177,EMP0088,Approved,2025-01-22 07:53:42.838248
INV0007178,EMP0042,Approved,2025-01-27 07:53:42.838248
INV0007179,EMP0087,Approved,2026-03-20 07:53:42.838248
INV0007180,EMP0085,Approved,2025-11-01 07:53:42.838248
INV0007181,EMP0025,Approved,2026-06-01 07:53:42.838248
INV0007182,EMP0094,Approved,2025-10-05 07:53:42.838248
INV0007183,EMP0025,Approved,2025-12-10 07:53:42.838248
INV0007184,EMP0033,Approved,2024-09-28 07:53:42.838248
INV0007185,EMP0046,Approved,2025-01-27 07:53:42.838248
INV0007186,EMP0095,Approved,2024-12-03 07:53:42.838248
INV0007187,EMP0060,Approved,2026-02-18 07:53:42.838248
INV0007188,EMP0021,Approved,2026-06-25 07:53:42.838248
INV0007189,EMP0046,Approved,2026-06-28 07:53:42.838248
INV0007190,EMP0090,Approved,2025-01-17 07:53:42.838248
INV0007191,EMP0095,Approved,2025-06-03 07:53:42.838248
INV0007192,EMP0092,Approved,2024-12-22 07:53:42.838248
INV0007193,EMP0041,Approved,2026-04-20 07:53:42.838248
INV0007194,EMP0063,Approved,2026-03-16 07:53:42.838248
INV0007195,EMP0054,Approved,2025-12-09 07:53:42.838248
INV0007196,EMP0110,Approved,2025-02-17 07:53:42.838248
INV0007197,EMP0097,Approved,2025-03-22 07:53:42.838248
INV0007198,EMP0091,Approved,2025-03-12 07:53:42.838248
INV0007199,EMP0084,Approved,2024-07-16 07:53:42.838248
INV0007200,EMP0024,Approved,2025-04-23 07:53:42.838248
INV0007201,EMP0111,Approved,2024-09-13 07:53:42.838248
INV0007202,EMP0042,Approved,2024-09-11 07:53:42.838248
INV0007203,EMP0079,Approved,2025-06-26 07:53:42.838248
INV0007204,EMP0102,Approved,2026-04-04 07:53:42.838248
INV0007205,EMP0055,Approved,2024-09-28 07:53:42.838248
INV0007206,EMP0062,Approved,2024-07-21 07:53:42.838248
INV0007207,EMP0093,Approved,2025-05-31 07:53:42.838248
INV0007208,EMP0043,Approved,2026-06-23 07:53:42.838248
INV0007209,EMP0042,Approved,2026-02-11 07:53:42.838248
INV0007210,EMP0028,Approved,2025-05-31 07:53:42.838248
INV0007211,EMP0116,Approved,2025-07-10 07:53:42.838248
INV0007212,EMP0067,Approved,2025-07-23 07:53:42.838248
INV0007213,EMP0015,Approved,2025-05-12 07:53:42.838248
INV0007214,EMP0055,Approved,2025-05-25 07:53:42.838248
INV0007215,EMP0008,Approved,2025-01-19 07:53:42.838248
INV0007216,EMP0110,Approved,2026-03-02 07:53:42.838248
INV0007217,EMP0002,Approved,2024-08-21 07:53:42.838248
INV0007218,EMP0065,Approved,2025-09-01 07:53:42.838248
INV0007219,EMP0043,Approved,2025-10-24 07:53:42.838248
INV0007220,EMP0117,Approved,2025-08-25 07:53:42.838248
INV0007221,EMP0008,Approved,2025-10-27 07:53:42.838248
INV0007222,EMP0118,Approved,2024-12-12 07:53:42.838248
INV0007223,EMP0003,Approved,2025-08-07 07:53:42.838248
INV0007224,EMP0035,Approved,2024-08-03 07:53:42.838248
INV0007225,EMP0105,Approved,2025-05-29 07:53:42.838248
INV0007226,EMP0061,Approved,2026-04-17 07:53:42.838248
INV0007227,EMP0051,Approved,2025-08-22 07:53:42.838248
INV0007228,EMP0083,Approved,2024-07-23 07:53:42.838248
INV0007229,EMP0050,Approved,2026-05-17 07:53:42.838248
INV0007230,EMP0118,Approved,2024-12-10 07:53:42.838248
INV0007231,EMP0096,Approved,2025-02-16 07:53:42.838248
INV0007232,EMP0013,Approved,2024-07-25 07:53:42.838248
INV0007233,EMP0117,Approved,2025-11-04 07:53:42.838248
INV0007234,EMP0062,Approved,2025-04-12 07:53:42.838248
INV0007235,EMP0115,Approved,2025-01-27 07:53:42.838248
INV0007236,EMP0019,Approved,2025-11-30 07:53:42.838248
INV0007237,EMP0013,Approved,2024-12-18 07:53:42.838248
INV0007238,EMP0060,Approved,2026-01-22 07:53:42.838248
INV0007239,EMP0046,Approved,2025-02-27 07:53:42.838248
INV0007240,EMP0046,Approved,2025-11-19 07:53:42.838248
INV0007241,EMP0056,Approved,2025-09-25 07:53:42.838248
INV0007242,EMP0061,Approved,2024-12-19 07:53:42.838248
INV0007243,EMP0017,Approved,2026-05-21 07:53:42.838248
INV0007244,EMP0001,Approved,2025-07-05 07:53:42.838248
INV0007245,EMP0076,Approved,2024-09-15 07:53:42.838248
INV0007246,EMP0064,Approved,2026-07-01 07:53:42.838248
INV0007247,EMP0014,Approved,2026-03-23 07:53:42.838248
INV0007248,EMP0053,Approved,2024-11-30 07:53:42.838248
INV0007249,EMP0102,Approved,2025-12-22 07:53:42.838248
INV0007250,EMP0099,Approved,2025-02-15 07:53:42.838248
INV0007251,EMP0001,Approved,2025-11-23 07:53:42.838248
INV0007252,EMP0108,Approved,2025-05-20 07:53:42.838248
INV0007253,EMP0006,Approved,2025-06-20 07:53:42.838248
INV0007254,EMP0073,Approved,2026-06-09 07:53:42.838248
INV0007255,EMP0102,Approved,2026-03-27 07:53:42.838248
INV0007256,EMP0058,Approved,2026-03-14 07:53:42.838248
INV0007257,EMP0091,Approved,2026-01-02 07:53:42.838248
INV0007258,EMP0111,Approved,2025-06-23 07:53:42.838248
INV0007259,EMP0060,Approved,2026-06-14 07:53:42.838248
INV0007260,EMP0026,Approved,2025-07-22 07:53:42.838248
INV0007261,EMP0012,Approved,2024-09-11 07:53:42.838248
INV0007262,EMP0024,Approved,2025-10-09 07:53:42.838248
INV0007263,EMP0020,Approved,2025-09-09 07:53:42.838248
INV0007264,EMP0099,Approved,2025-02-08 07:53:42.838248
INV0007265,EMP0095,Approved,2026-06-13 07:53:42.838248
INV0007266,EMP0107,Approved,2025-05-25 07:53:42.838248
INV0007267,EMP0061,Approved,2025-04-22 07:53:42.838248
INV0007268,EMP0107,Approved,2026-02-20 07:53:42.838248
INV0007269,EMP0085,Approved,2026-06-24 07:53:42.838248
INV0007270,EMP0087,Approved,2024-11-16 07:53:42.838248
INV0007271,EMP0110,Approved,2026-04-17 07:53:42.838248
INV0007272,EMP0115,Approved,2026-07-04 07:53:42.838248
INV0007273,EMP0077,Approved,2025-03-21 07:53:42.838248
INV0007274,EMP0101,Approved,2026-02-05 07:53:42.838248
INV0007275,EMP0094,Approved,2024-07-28 07:53:42.838248
INV0007276,EMP0089,Approved,2025-12-14 07:53:42.838248
INV0007277,EMP0104,Approved,2025-08-06 07:53:42.838248
INV0007278,EMP0091,Approved,2026-04-08 07:53:42.838248
INV0007279,EMP0115,Approved,2024-09-30 07:53:42.838248
INV0007280,EMP0049,Approved,2025-11-23 07:53:42.838248
INV0007281,EMP0016,Approved,2026-03-18 07:53:42.838248
INV0007282,EMP0001,Approved,2024-09-15 07:53:42.838248
INV0007283,EMP0004,Approved,2025-08-11 07:53:42.838248
INV0007284,EMP0087,Approved,2025-04-17 07:53:42.838248
INV0007285,EMP0089,Approved,2025-07-16 07:53:42.838248
INV0007286,EMP0023,Approved,2025-11-06 07:53:42.838248
INV0007287,EMP0035,Approved,2025-02-22 07:53:42.838248
INV0007288,EMP0118,Approved,2025-06-09 07:53:42.838248
INV0007289,EMP0055,Approved,2026-04-05 07:53:42.838248
INV0007290,EMP0056,Approved,2026-02-04 07:53:42.838248
INV0007291,EMP0097,Approved,2025-04-14 07:53:42.838248
INV0007292,EMP0023,Approved,2025-11-17 07:53:42.838248
INV0007293,EMP0052,Approved,2026-03-20 07:53:42.838248
INV0007294,EMP0032,Approved,2025-01-29 07:53:42.838248
INV0007295,EMP0049,Approved,2026-03-12 07:53:42.838248
INV0007296,EMP0026,Approved,2025-05-07 07:53:42.838248
INV0007297,EMP0112,Approved,2025-01-24 07:53:42.838248
INV0007298,EMP0016,Approved,2025-12-07 07:53:42.838248
INV0007299,EMP0056,Approved,2025-03-20 07:53:42.838248
INV0007300,EMP0032,Approved,2025-09-15 07:53:42.838248
INV0007301,EMP0045,Approved,2025-05-10 07:53:42.838248
INV0007302,EMP0031,Approved,2025-02-03 07:53:42.838248
INV0007303,EMP0097,Approved,2025-05-08 07:53:42.838248
INV0007304,EMP0112,Approved,2024-08-07 07:53:42.838248
INV0007305,EMP0018,Approved,2024-09-27 07:53:42.838248
INV0007306,EMP0108,Approved,2025-10-28 07:53:42.838248
INV0007307,EMP0026,Approved,2025-10-09 07:53:42.838248
INV0007308,EMP0068,Approved,2026-01-28 07:53:42.838248
INV0007309,EMP0058,Approved,2026-03-09 07:53:42.838248
INV0007310,EMP0085,Approved,2025-05-26 07:53:42.838248
INV0007311,EMP0047,Approved,2025-04-15 07:53:42.838248
INV0007312,EMP0065,Approved,2025-04-17 07:53:42.838248
INV0007313,EMP0072,Approved,2026-07-02 07:53:42.838248
INV0007314,EMP0115,Approved,2025-04-26 07:53:42.838248
INV0007315,EMP0097,Approved,2026-03-01 07:53:42.838248
INV0007316,EMP0113,Approved,2025-06-04 07:53:42.838248
INV0007317,EMP0031,Approved,2024-11-12 07:53:42.838248
INV0007318,EMP0117,Approved,2025-06-08 07:53:42.838248
INV0007319,EMP0100,Approved,2025-11-09 07:53:42.838248
INV0007320,EMP0083,Approved,2024-12-01 07:53:42.838248
INV0007321,EMP0011,Approved,2025-07-28 07:53:42.838248
INV0007322,EMP0094,Approved,2024-08-04 07:53:42.838248
INV0007323,EMP0029,Approved,2026-05-01 07:53:42.838248
INV0007324,EMP0091,Approved,2025-08-18 07:53:42.838248
INV0007325,EMP0088,Approved,2025-06-08 07:53:42.838248
INV0007326,EMP0065,Approved,2026-04-29 07:53:42.838248
INV0007327,EMP0061,Approved,2025-06-05 07:53:42.838248
INV0007328,EMP0022,Approved,2025-12-14 07:53:42.838248
INV0007329,EMP0010,Approved,2026-07-09 07:53:42.838248
INV0007330,EMP0001,Approved,2025-11-29 07:53:42.838248
INV0007331,EMP0053,Approved,2024-09-16 07:53:42.838248
INV0007332,EMP0120,Approved,2024-12-11 07:53:42.838248
INV0007333,EMP0020,Approved,2025-12-26 07:53:42.838248
INV0007334,EMP0077,Approved,2026-07-09 07:53:42.838248
INV0007335,EMP0089,Approved,2024-10-11 07:53:42.838248
INV0007336,EMP0055,Approved,2025-07-09 07:53:42.838248
INV0007337,EMP0003,Approved,2024-09-30 07:53:42.838248
INV0007338,EMP0097,Approved,2025-06-25 07:53:42.838248
INV0007339,EMP0072,Approved,2025-11-25 07:53:42.838248
INV0007340,EMP0036,Approved,2026-01-18 07:53:42.838248
INV0007341,EMP0118,Approved,2025-12-28 07:53:42.838248
INV0007342,EMP0076,Approved,2026-04-27 07:53:42.838248
INV0007343,EMP0031,Approved,2026-06-20 07:53:42.838248
INV0007344,EMP0007,Approved,2026-01-21 07:53:42.838248
INV0007345,EMP0108,Approved,2025-02-06 07:53:42.838248
INV0007346,EMP0042,Approved,2024-12-18 07:53:42.838248
INV0007347,EMP0108,Approved,2025-04-02 07:53:42.838248
INV0007348,EMP0072,Approved,2025-03-11 07:53:42.838248
INV0007349,EMP0109,Approved,2026-04-30 07:53:42.838248
INV0007350,EMP0061,Approved,2024-08-31 07:53:42.838248
INV0007351,EMP0082,Approved,2025-11-11 07:53:42.838248
INV0007352,EMP0059,Approved,2024-08-21 07:53:42.838248
INV0007353,EMP0064,Approved,2025-03-04 07:53:42.838248
INV0007354,EMP0049,Approved,2024-11-26 07:53:42.838248
INV0007355,EMP0111,Approved,2025-06-01 07:53:42.838248
INV0007356,EMP0047,Approved,2025-08-09 07:53:42.838248
INV0007357,EMP0006,Approved,2024-07-28 07:53:42.838248
INV0007358,EMP0078,Approved,2025-05-01 07:53:42.838248
INV0007359,EMP0074,Approved,2024-08-02 07:53:42.838248
INV0007360,EMP0097,Approved,2026-01-23 07:53:42.838248
INV0007361,EMP0044,Approved,2024-08-19 07:53:42.838248
INV0007362,EMP0044,Approved,2026-03-04 07:53:42.838248
INV0007363,EMP0078,Approved,2025-02-07 07:53:42.838248
INV0007364,EMP0077,Approved,2026-02-25 07:53:42.838248
INV0007365,EMP0003,Approved,2024-07-16 07:53:42.838248
INV0007366,EMP0073,Approved,2026-06-27 07:53:42.838248
INV0007367,EMP0057,Approved,2026-02-24 07:53:42.838248
INV0007368,EMP0056,Approved,2025-12-12 07:53:42.838248
INV0007369,EMP0113,Approved,2025-08-19 07:53:42.838248
INV0007370,EMP0019,Approved,2024-12-11 07:53:42.838248
INV0007371,EMP0103,Approved,2024-07-16 07:53:42.838248
INV0007372,EMP0086,Approved,2025-04-07 07:53:42.838248
INV0007373,EMP0071,Approved,2025-12-14 07:53:42.838248
INV0007374,EMP0010,Approved,2024-12-19 07:53:42.838248
INV0007375,EMP0076,Approved,2026-03-23 07:53:42.838248
INV0007376,EMP0074,Approved,2025-06-16 07:53:42.838248
INV0007377,EMP0094,Approved,2025-06-08 07:53:42.838248
INV0007378,EMP0096,Approved,2025-08-15 07:53:42.838248
INV0007379,EMP0063,Approved,2026-05-06 07:53:42.838248
INV0007380,EMP0049,Approved,2025-10-14 07:53:42.838248
INV0007381,EMP0054,Approved,2025-10-08 07:53:42.838248
INV0007382,EMP0056,Approved,2025-08-28 07:53:42.838248
INV0007383,EMP0063,Approved,2025-01-14 07:53:42.838248
INV0007384,EMP0079,Approved,2024-08-20 07:53:42.838248
INV0007385,EMP0056,Approved,2024-10-26 07:53:42.838248
INV0007386,EMP0079,Approved,2025-01-29 07:53:42.838248
INV0007387,EMP0018,Approved,2026-06-15 07:53:42.838248
INV0007388,EMP0056,Approved,2026-03-08 07:53:42.838248
INV0007389,EMP0019,Approved,2025-07-13 07:53:42.838248
INV0007390,EMP0068,Approved,2024-09-02 07:53:42.838248
INV0007391,EMP0058,Approved,2026-02-09 07:53:42.838248
INV0007392,EMP0100,Approved,2025-02-16 07:53:42.838248
INV0007393,EMP0013,Approved,2024-08-02 07:53:42.838248
INV0007394,EMP0023,Approved,2024-07-21 07:53:42.838248
INV0007395,EMP0015,Approved,2025-01-10 07:53:42.838248
INV0007396,EMP0014,Approved,2025-02-05 07:53:42.838248
INV0007397,EMP0054,Approved,2025-08-10 07:53:42.838248
INV0007398,EMP0046,Approved,2025-10-20 07:53:42.838248
INV0007399,EMP0049,Approved,2026-03-17 07:53:42.838248
INV0007400,EMP0111,Approved,2025-11-24 07:53:42.838248
INV0007401,EMP0088,Approved,2026-02-03 07:53:42.838248
INV0007402,EMP0105,Approved,2026-05-23 07:53:42.838248
INV0007403,EMP0057,Approved,2024-09-26 07:53:42.838248
INV0007404,EMP0042,Approved,2024-07-09 07:53:42.838248
INV0007405,EMP0028,Approved,2026-04-04 07:53:42.838248
INV0007406,EMP0048,Approved,2024-07-20 07:53:42.838248
INV0007407,EMP0101,Approved,2024-07-09 07:53:42.838248
INV0007408,EMP0109,Approved,2025-10-07 07:53:42.838248
INV0007409,EMP0027,Approved,2026-02-10 07:53:42.838248
INV0007410,EMP0093,Approved,2024-10-16 07:53:42.838248
INV0007411,EMP0078,Approved,2025-07-20 07:53:42.838248
INV0007412,EMP0118,Approved,2026-05-01 07:53:42.838248
INV0007413,EMP0038,Approved,2025-09-15 07:53:42.838248
INV0007414,EMP0016,Approved,2024-09-24 07:53:42.838248
INV0007415,EMP0025,Approved,2025-09-09 07:53:42.838248
INV0007416,EMP0043,Approved,2025-05-09 07:53:42.838248
INV0007417,EMP0056,Approved,2024-11-08 07:53:42.838248
INV0007418,EMP0073,Approved,2024-12-01 07:53:42.838248
INV0007419,EMP0077,Approved,2025-10-19 07:53:42.838248
INV0007420,EMP0109,Approved,2024-11-09 07:53:42.838248
INV0007421,EMP0092,Approved,2025-11-08 07:53:42.838248
INV0007422,EMP0026,Approved,2024-07-23 07:53:42.838248
INV0007423,EMP0097,Approved,2024-10-05 07:53:42.838248
INV0007424,EMP0068,Approved,2025-10-18 07:53:42.838248
INV0007425,EMP0102,Approved,2025-04-11 07:53:42.838248
INV0007426,EMP0120,Approved,2026-06-28 07:53:42.838248
INV0007427,EMP0119,Approved,2024-09-11 07:53:42.838248
INV0007428,EMP0067,Approved,2025-02-14 07:53:42.838248
INV0007429,EMP0106,Approved,2025-08-20 07:53:42.838248
INV0007430,EMP0006,Approved,2024-08-08 07:53:42.838248
INV0007431,EMP0059,Approved,2025-11-30 07:53:42.838248
INV0007432,EMP0112,Approved,2025-10-28 07:53:42.838248
INV0007433,EMP0083,Approved,2025-01-04 07:53:42.838248
INV0007434,EMP0020,Approved,2026-02-19 07:53:42.838248
INV0007435,EMP0107,Approved,2026-05-12 07:53:42.838248
INV0007436,EMP0092,Approved,2025-04-22 07:53:42.838248
INV0007437,EMP0119,Approved,2025-11-11 07:53:42.838248
INV0007438,EMP0029,Approved,2025-04-08 07:53:42.838248
INV0007439,EMP0021,Approved,2026-05-27 07:53:42.838248
INV0007440,EMP0080,Approved,2025-01-17 07:53:42.838248
INV0007441,EMP0036,Approved,2026-06-15 07:53:42.838248
INV0007442,EMP0053,Approved,2024-07-10 07:53:42.838248
INV0007443,EMP0015,Approved,2026-02-05 07:53:42.838248
INV0007444,EMP0047,Approved,2026-02-01 07:53:42.838248
INV0007445,EMP0104,Approved,2025-03-03 07:53:42.838248
INV0007446,EMP0068,Approved,2025-04-28 07:53:42.838248
INV0007447,EMP0101,Approved,2024-10-07 07:53:42.838248
INV0007448,EMP0090,Approved,2025-10-19 07:53:42.838248
INV0007449,EMP0086,Approved,2026-01-17 07:53:42.838248
INV0007450,EMP0087,Approved,2025-07-26 07:53:42.838248
INV0007451,EMP0002,Approved,2026-01-24 07:53:42.838248
INV0007452,EMP0008,Approved,2024-12-05 07:53:42.838248
INV0007453,EMP0075,Approved,2026-04-24 07:53:42.838248
INV0007454,EMP0009,Approved,2025-08-29 07:53:42.838248
INV0007455,EMP0034,Approved,2026-02-23 07:53:42.838248
INV0007456,EMP0007,Approved,2025-07-25 07:53:42.838248
INV0007457,EMP0054,Approved,2025-06-29 07:53:42.838248
INV0007458,EMP0105,Approved,2024-12-07 07:53:42.838248
INV0007459,EMP0018,Approved,2026-05-31 07:53:42.838248
INV0007460,EMP0032,Approved,2025-08-30 07:53:42.838248
INV0007461,EMP0030,Approved,2025-09-24 07:53:42.838248
INV0007462,EMP0089,Approved,2026-03-17 07:53:42.838248
INV0007463,EMP0079,Approved,2024-11-26 07:53:42.838248
INV0007464,EMP0022,Approved,2025-07-11 07:53:42.838248
INV0007465,EMP0080,Approved,2025-10-13 07:53:42.838248
INV0007466,EMP0103,Approved,2026-06-05 07:53:42.838248
INV0007467,EMP0054,Approved,2024-08-21 07:53:42.838248
INV0007468,EMP0093,Approved,2025-12-09 07:53:42.838248
INV0007469,EMP0119,Approved,2026-03-14 07:53:42.838248
INV0007470,EMP0069,Approved,2026-01-13 07:53:42.838248
INV0007471,EMP0112,Approved,2026-02-16 07:53:42.838248
INV0007472,EMP0087,Approved,2025-02-04 07:53:42.838248
INV0007473,EMP0025,Approved,2024-09-30 07:53:42.838248
INV0007474,EMP0007,Approved,2024-10-31 07:53:42.838248
INV0007475,EMP0120,Approved,2026-01-17 07:53:42.838248
INV0007476,EMP0050,Approved,2025-12-23 07:53:42.838248
INV0007477,EMP0053,Approved,2026-02-18 07:53:42.838248
INV0007478,EMP0090,Approved,2025-03-26 07:53:42.838248
INV0007479,EMP0073,Approved,2026-05-20 07:53:42.838248
INV0007480,EMP0069,Approved,2025-02-26 07:53:42.838248
INV0007481,EMP0102,Approved,2025-11-21 07:53:42.838248
INV0007482,EMP0063,Approved,2025-06-07 07:53:42.838248
INV0007483,EMP0076,Approved,2026-01-21 07:53:42.838248
INV0007484,EMP0115,Approved,2025-12-26 07:53:42.838248
INV0007485,EMP0074,Approved,2025-02-18 07:53:42.838248
INV0007486,EMP0110,Approved,2025-08-30 07:53:42.838248
INV0007487,EMP0056,Approved,2025-02-25 07:53:42.838248
INV0007488,EMP0031,Approved,2024-12-15 07:53:42.838248
INV0007489,EMP0112,Approved,2024-07-09 07:53:42.838248
INV0007490,EMP0098,Approved,2024-10-27 07:53:42.838248
INV0007491,EMP0076,Approved,2024-12-03 07:53:42.838248
INV0007492,EMP0072,Approved,2026-06-20 07:53:42.838248
INV0007493,EMP0045,Approved,2025-03-13 07:53:42.838248
INV0007494,EMP0054,Approved,2025-05-15 07:53:42.838248
INV0007495,EMP0063,Approved,2026-01-14 07:53:42.838248
INV0007496,EMP0027,Approved,2025-01-20 07:53:42.838248
INV0007497,EMP0017,Approved,2024-07-25 07:53:42.838248
INV0007498,EMP0086,Approved,2025-05-07 07:53:42.838248
INV0007499,EMP0045,Approved,2025-02-06 07:53:42.838248
INV0007500,EMP0109,Approved,2026-06-05 07:53:42.838248
INV0007501,EMP0069,Approved,2024-09-15 07:53:42.838248
INV0007502,EMP0025,Approved,2025-10-15 07:53:42.838248
INV0007503,EMP0111,Approved,2025-09-14 07:53:42.838248
INV0007504,EMP0023,Approved,2026-05-17 07:53:42.838248
INV0007505,EMP0069,Approved,2024-07-19 07:53:42.838248
INV0007506,EMP0107,Approved,2025-06-25 07:53:42.838248
INV0007507,EMP0114,Approved,2025-07-27 07:53:42.838248
INV0007508,EMP0016,Approved,2025-05-16 07:53:42.838248
INV0007509,EMP0011,Approved,2026-04-04 07:53:42.838248
INV0007510,EMP0118,Approved,2026-04-20 07:53:42.838248
INV0007511,EMP0113,Approved,2026-06-04 07:53:42.838248
INV0007512,EMP0095,Approved,2024-08-10 07:53:42.838248
INV0007513,EMP0077,Approved,2025-06-01 07:53:42.838248
INV0007514,EMP0101,Approved,2024-08-09 07:53:42.838248
INV0007515,EMP0097,Approved,2026-06-26 07:53:42.838248
INV0007516,EMP0058,Approved,2025-08-05 07:53:42.838248
INV0007517,EMP0001,Approved,2024-10-17 07:53:42.838248
INV0007518,EMP0015,Approved,2026-06-14 07:53:42.838248
INV0007519,EMP0101,Approved,2026-06-10 07:53:42.838248
INV0007520,EMP0047,Approved,2024-08-05 07:53:42.838248
INV0007521,EMP0060,Approved,2024-08-17 07:53:42.838248
INV0007522,EMP0012,Approved,2024-10-05 07:53:42.838248
INV0007523,EMP0036,Approved,2025-03-24 07:53:42.838248
INV0007524,EMP0013,Approved,2024-10-11 07:53:42.838248
INV0007525,EMP0004,Approved,2025-03-17 07:53:42.838248
INV0007526,EMP0042,Approved,2025-10-17 07:53:42.838248
INV0007527,EMP0084,Approved,2025-06-19 07:53:42.838248
INV0007528,EMP0003,Approved,2026-03-19 07:53:42.838248
INV0007529,EMP0038,Approved,2024-08-13 07:53:42.838248
INV0007530,EMP0050,Approved,2025-05-22 07:53:42.838248
INV0007531,EMP0083,Approved,2026-06-29 07:53:42.838248
INV0007532,EMP0101,Approved,2025-02-15 07:53:42.838248
INV0007533,EMP0032,Approved,2024-10-14 07:53:42.838248
INV0007534,EMP0019,Approved,2026-06-09 07:53:42.838248
INV0007535,EMP0056,Approved,2026-03-08 07:53:42.838248
