payment_id,invoice_id,payment_amount,payment_date
f5977842-01c,INV0005368,91850,2024-10-14 07:53:42.838248
9ec31396-6a2,INV0005369,36835,2026-04-03 07:53:42.838248
180db9ef-0ac,INV0005370,138908,2024-10-13 07:53:42.838248
d6c5891d-0c2,INV0005371,58756,2026-01-24 07:53:42.838248
4e5e1135-be8,INV0005372,42788,2026-02-19 07:53:42.838248
b8923fc0-b43,INV0005373,134841,2025-01-06 07:53:42.838248
c21f268f-fe2,INV0005374,63600,2026-06-13 07:53:42.838248
0b78be28-610,INV0005375,45573,2025-05-29 07:53:42.838248
ce5ec5ae-031,INV0005376,86498,2024-07-19 07:53:42.838248
d9dd130d-ef3,INV0005377,132128,2026-05-11 07:53:42.838248
3c8c4f9e-f59,INV0005378,57612,2024-12-10 07:53:42.838248
a9319be8-c95,INV0005379,22600,2024-07-19 07:53:42.838248
f88aa961-4bb,INV0005380,45113,2026-04-08 07:53:42.838248
c447ce66-13c,INV0005381,36728,2026-01-02 07:53:42.838248
55a60244-41e,INV0005382,30392,2025-03-30 07:53:42.838248
dd51be27-52f,INV0005383,58554,2024-11-16 07:53:42.838248
3548dccb-5cc,INV0005384,129188,2024-09-04 07:53:42.838248
d231caa9-339,INV0005385,137593,2025-10-10 07:53:42.838248
ff19a112-472,INV0005386,107423,2024-10-02 07:53:42.838248
f85ed885-abb,INV0005387,36932,2025-06-12 07:53:42.838248
328e4f63-73c,INV0005388,111052,2025-11-22 07:53:42.838248
ff723959-90a,INV0005389,53246,2025-04-07 07:53:42.838248
e4b0c160-fce,INV0005390,148319,2025-05-05 07:53:42.838248
936e3233-6d2,INV0005391,120115,2026-06-24 07:53:42.838248
91124b8c-b32,INV0005392,37295,2025-10-08 07:53:42.838248
a69fa049-686,INV0005393,43337,2026-05-13 07:53:42.838248
781997a8-6f1,INV0005394,10677,2025-02-02 07:53:42.838248
19dedc96-e20,INV0005395,42142,2026-06-06 07:53:42.838248
8a2a004e-e7b,INV0005396,68093,2025-01-21 07:53:42.838248
d52b68b1-6a5,INV0005397,139090,2026-07-28 07:53:42.838248
dc707d6a-e72,INV0005398,148309,2025-02-22 07:53:42.838248
d278c513-80d,INV0005399,129822,2025-12-23 07:53:42.838248
332e5849-bed,INV0005400,81031,2025-06-01 07:53:42.838248
32c93b2f-8f4,INV0005401,31219,2026-03-10 07:53:42.838248
ef2d39ff-883,INV0005402,134227,2025-07-29 07:53:42.838248
e6a13cf4-ea4,INV0005403,77137,2025-08-30 07:53:42.838248
2a50f4c7-bc6,INV0005404,106140,2026-07-03 07:53:42.838248
e7f96b26-d54,INV0005405,33137,2025-11-22 07:53:42.838248
ef1d5b9d-df6,INV0005406,114286,2025-10-16 07:53:42.838248
26feba49-95c,INV0005407,43840,2024-09-11 07:53:42.838248
8ea1a58d-cb6,INV0005408,79297,2025-11-23 07:53:42.838248
23e2c365-650,INV0005409,36490,2026-02-22 07:53:42.838248
438d66c3-cee,INV0005410,107086,2024-07-30 07:53:42.838248
8cd0ecc1-36f,INV0005411,84367,2024-08-17 07:53:42.838248
6bbcaee5-fd4,INV0005412,121517,2024-09-01 07:53:42.838248
391e0fc6-bb0,INV0005413,97989,2024-12-20 07:53:42.838248
dbdd65f6-6d8,INV0005414,127659,2025-11-03 07:53:42.838248
ff8802c2-4e0,INV0005415,77588,2024-08-14 07:53:42.838248
e1dd111c-a82,INV0005416,46501,2025-07-31 07:53:42.838248
c566d182-2cb,INV0005417,136239,2025-12-29 07:53:42.838248
ba5fbce6-5b2,INV0005418,60254,2025-08-11 07:53:42.838248
3c7e3bfc-ab9,INV0005419,142640,2025-09-11 07:53:42.838248
d96260ff-a9f,INV0005420,139491,2024-09-28 07:53:42.838248
531808b4-1a3,INV0005421,50743,2026-06-19 07:53:42.838248
595aa796-929,INV0005422,44689,2025-07-24 07:53:42.838248
717c2d45-fcc,INV0005423,93943,2025-11-21 07:53:42.838248
8a4dfca6-af0,INV0005424,41710,2025-05-26 07:53:42.838248
416bd8a1-f1a,INV0005425,84411,2025-09-06 07:53:42.838248
1757d451-7a1,INV0005426,22880,2026-05-26 07:53:42.838248
62873051-7fe,INV0005427,131810,2025-09-02 07:53:42.838248
19a6fa26-f04,INV0005428,128667,2026-04-06 07:53:42.838248
3b66dc49-2c9,INV0005429,52284,2026-02-27 07:53:42.838248
bc46d297-b8f,INV0005430,137901,2026-05-17 07:53:42.838248
1f54c455-8fa,INV0005431,142739,2025-05-09 07:53:42.838248
ebaa5081-5e1,INV0005432,38927,2026-06-26 07:53:42.838248
12a424a7-d40,INV0005433,89954,2026-03-18 07:53:42.838248
0e2a455a-5ad,INV0005434,96251,2026-03-24 07:53:42.838248
d114c66e-fba,INV0005435,110846,2024-10-24 07:53:42.838248
1524559b-0bb,INV0005436,16777,2024-09-02 07:53:42.838248
25d34fda-cb1,INV0005437,46727,2025-04-07 07:53:42.838248
da3e00cb-0ed,INV0005438,30307,2026-06-23 07:53:42.838248
02d28318-645,INV0005439,32845,2025-12-13 07:53:42.838248
8e1f5a6a-704,INV0005440,129888,2025-07-02 07:53:42.838248
3c9b9d36-0bb,INV0005441,65695,2025-03-23 07:53:42.838248
c33653e7-07c,INV0005442,32638,2025-01-17 07:53:42.838248
b5b8c5c0-e23,INV0005443,105685,2025-10-15 07:53:42.838248
4463f13e-68b,INV0005444,21874,2024-10-05 07:53:42.838248
0f9f9aee-048,INV0005445,70662,2024-11-08 07:53:42.838248
3bed61d0-e1e,INV0005446,14808,2024-10-05 07:53:42.838248
cb343cad-6d4,INV0005447,120744,2025-08-30 07:53:42.838248
b1df050b-77d,INV0005448,12722,2025-02-15 07:53:42.838248
ca83fbfb-1d0,INV0005449,89189,2024-11-03 07:53:42.838248
10e5b314-f55,INV0005450,122836,2025-09-09 07:53:42.838248
73ef0511-7f9,INV0005451,39921,2026-05-04 07:53:42.838248
18954b7b-63f,INV0005452,57359,2025-02-21 07:53:42.838248
214dfc46-1a3,INV0005453,71190,2025-12-15 07:53:42.838248
a1fd85ff-3eb,INV0005454,119691,2026-06-18 07:53:42.838248
405d24eb-f94,INV0005455,79996,2025-03-06 07:53:42.838248
d65118a4-3da,INV0005456,57741,2024-12-24 07:53:42.838248
7256fd9a-c10,INV0005457,118787,2026-01-15 07:53:42.838248
7dec7d9a-5c3,INV0005458,55409,2024-10-23 07:53:42.838248
4cda65a6-437,INV0005459,11355,2026-05-22 07:53:42.838248
71f840cc-2b2,INV0005460,30219,2025-03-05 07:53:42.838248
60e47f31-5bb,INV0005461,13713,2024-12-12 07:53:42.838248
40ae3943-046,INV0005462,6372,2025-08-17 07:53:42.838248
a4efb81a-a35,INV0005463,111961,2026-03-20 07:53:42.838248
a6f03617-fb4,INV0005464,148282,2024-09-24 07:53:42.838248
5678485a-8a8,INV0005465,94315,2025-02-17 07:53:42.838248
9a7a0071-42e,INV0005466,143452,2025-12-17 07:53:42.838248
e270d12b-a68,INV0005467,54843,2025-03-08 07:53:42.838248
e072b5a9-214,INV0005468,129186,2026-01-01 07:53:42.838248
f17ff121-501,INV0005469,97302,2025-08-21 07:53:42.838248
e5195d57-e7b,INV0005470,41142,2024-10-07 07:53:42.838248
2b3837ba-e30,INV0005471,120049,2025-10-28 07:53:42.838248
2100ac35-790,INV0005472,103597,2024-10-23 07:53:42.838248
53f34c3d-c18,INV0005473,25484,2024-11-21 07:53:42.838248
28cce8a1-e53,INV0005474,140593,2025-06-06 07:53:42.838248
17b2095f-69d,INV0005475,31453,2024-12-18 07:53:42.838248
ccbb3dce-8af,INV0005476,135734,2025-03-25 07:53:42.838248
ee310427-31e,INV0005477,18494,2026-04-25 07:53:42.838248
b4c90130-18f,INV0005478,146698,2025-07-24 07:53:42.838248
df2751a6-a4f,INV0005479,10909,2025-02-26 07:53:42.838248
de3224a7-c20,INV0005480,80994,2025-05-05 07:53:42.838248
7ab2fd63-ed0,INV0005481,107347,2026-07-09 07:53:42.838248
f29f923e-042,INV0005482,98822,2024-10-25 07:53:42.838248
1a1b2735-ee7,INV0005483,46382,2025-05-27 07:53:42.838248
e1faf615-268,INV0005484,24602,2026-02-19 07:53:42.838248
615c5849-f63,INV0005485,68281,2026-01-10 07:53:42.838248
b2a20032-fd2,INV0005486,136084,2025-06-10 07:53:42.838248
05319e51-625,INV0005487,109653,2026-04-21 07:53:42.838248
a373d31b-451,INV0005488,19849,2026-02-13 07:53:42.838248
77c0d692-486,INV0005489,34065,2026-03-26 07:53:42.838248
82c71d81-461,INV0005490,128464,2025-04-16 07:53:42.838248
314a9346-dde,INV0005491,12858,2024-08-26 07:53:42.838248
86777db8-462,INV0005492,93616,2025-10-23 07:53:42.838248
636cf3d7-a43,INV0005493,73388,2025-02-23 07:53:42.838248
8ce9fc2f-d6f,INV0005494,92697,2024-09-11 07:53:42.838248
90f96c33-7ec,INV0005495,41513,2025-02-17 07:53:42.838248
8bd5b337-bcf,INV0005496,148415,2025-06-18 07:53:42.838248
4a25dd4a-6f1,INV0005497,21339,2025-03-14 07:53:42.838248
33a0006b-ff4,INV0005498,134382,2024-10-01 07:53:42.838248
6634c9df-d62,INV0005499,14269,2025-08-02 07:53:42.838248
f762f997-a30,INV0005500,23550,2025-10-11 07:53:42.838248
59a2ab07-b58,INV0005501,26127,2026-01-27 07:53:42.838248
b247983d-a62,INV0005502,130507,2024-11-23 07:53:42.838248
a8dc3607-c43,INV0005503,75912,2024-08-23 07:53:42.838248
9fe8619e-7d2,INV0005504,32279,2024-08-19 07:53:42.838248
4205894f-62f,INV0005505,135179,2026-01-16 07:53:42.838248
c24b03cf-8bc,INV0005506,64046,2026-05-16 07:53:42.838248
6542a9c2-161,INV0005507,96817,2025-10-07 07:53:42.838248
68b9adae-c34,INV0005508,130198,2025-05-26 07:53:42.838248
42ea6225-2ba,INV0005509,64704,2024-08-05 07:53:42.838248
38011107-ad4,INV0005510,19511,2024-08-29 07:53:42.838248
d188b67d-3d0,INV0005511,56425,2026-01-25 07:53:42.838248
dd5ad61f-0d3,INV0005512,104454,2026-06-18 07:53:42.838248
fa8b5af7-468,INV0005513,9743,2026-02-07 07:53:42.838248
3a23c57d-e63,INV0005514,131398,2024-09-05 07:53:42.838248
372710ce-43b,INV0005515,106482,2025-09-05 07:53:42.838248
b7a59e73-eea,INV0005516,37830,2025-11-01 07:53:42.838248
c0938363-710,INV0005517,116891,2026-02-09 07:53:42.838248
4055b5b9-0e3,INV0005518,41115,2024-12-13 07:53:42.838248
7a875b03-8bd,INV0005519,119806,2024-12-01 07:53:42.838248
d7809c0e-fd7,INV0005520,101392,2025-07-31 07:53:42.838248
8e92a777-2eb,INV0005521,55763,2025-07-01 07:53:42.838248
14dbb0b0-011,INV0005522,119432,2024-10-12 07:53:42.838248
3ab25915-593,INV0005523,67434,2025-04-11 07:53:42.838248
474d36c0-91e,INV0005524,29114,2026-04-08 07:53:42.838248
7a27a184-094,INV0005525,7634,2025-03-02 07:53:42.838248
6672582e-8e6,INV0005526,113282,2026-01-30 07:53:42.838248
f24d5ce4-bdf,INV0005527,17000,2024-08-23 07:53:42.838248
f7ac0f22-09e,INV0005528,70515,2024-10-02 07:53:42.838248
6248b353-bf6,INV0005529,25083,2024-09-12 07:53:42.838248
47f3e1df-f67,INV0005530,38217,2025-11-01 07:53:42.838248
6d51bf56-56b,INV0005531,52341,2025-05-04 07:53:42.838248
8f1cee74-b83,INV0005532,16460,2025-05-29 07:53:42.838248
72429177-ec8,INV0005533,96663,2026-03-25 07:53:42.838248
ae179efb-724,INV0005534,69027,2025-05-25 07:53:42.838248
13ab0166-a2d,INV0005535,39004,2026-04-23 07:53:42.838248
24eee272-750,INV0005536,109285,2025-12-18 07:53:42.838248
be261e1f-e06,INV0005537,37080,2026-05-26 07:53:42.838248
d322475b-0a6,INV0005538,25133,2024-10-14 07:53:42.838248
808892b1-5bd,INV0005539,70588,2026-02-17 07:53:42.838248
e159c4f4-8d3,INV0005540,58965,2025-12-22 07:53:42.838248
5137bdac-51c,INV0005541,98574,2025-03-30 07:53:42.838248
19bbe56e-81c,INV0005542,121271,2026-08-20 07:53:42.838248
e0017038-d74,INV0005543,84355,2025-07-28 07:53:42.838248
f8e7974d-8d4,INV0005544,149547,2025-05-14 07:53:42.838248
bb0f8d97-66f,INV0005545,69017,2026-02-02 07:53:42.838248
cf790adb-293,INV0005546,75132,2025-06-15 07:53:42.838248
f12411f5-05c,INV0005547,146929,2026-01-14 07:53:42.838248
be3eb36a-5d6,INV0005548,32362,2024-09-07 07:53:42.838248
af9373b9-68e,INV0005549,95868,2025-09-30 07:53:42.838248
a934f867-ab3,INV0005550,132456,2025-05-20 07:53:42.838248
8b2a0d7c-5e9,INV0005551,25564,2025-02-25 07:53:42.838248
232c84f8-bdc,INV0005552,40948,2025-12-30 07:53:42.838248
04c5eb19-772,INV0005553,65433,2025-06-14 07:53:42.838248
67dfee0f-ed4,INV0005554,149956,2025-03-16 07:53:42.838248
a4bfeb21-991,INV0005555,37177,2025-08-30 07:53:42.838248
85495b2a-00d,INV0005556,42214,2024-09-26 07:53:42.838248
1e1a40fa-bbb,INV0005557,66631,2026-07-29 07:53:42.838248
d4870327-693,INV0005558,120416,2026-05-31 07:53:42.838248
30e562de-6e1,INV0005559,123951,2024-12-04 07:53:42.838248
e860dd34-020,INV0005560,10580,2025-12-31 07:53:42.838248
59a1c965-773,INV0005561,13848,2025-04-16 07:53:42.838248
63da2bd3-a1d,INV0005562,77867,2026-03-17 07:53:42.838248
bd4d3345-34e,INV0005563,105709,2025-06-13 07:53:42.838248
012bc6cc-5ab,INV0005564,27149,2024-09-23 07:53:42.838248
4d3159ec-8fd,INV0005565,78162,2026-04-04 07:53:42.838248
7e2e6cc9-7c3,INV0005566,105646,2025-12-28 07:53:42.838248
f51aca0c-437,INV0005567,9941,2025-08-08 07:53:42.838248
9bf2b437-e83,INV0005568,105837,2025-10-24 07:53:42.838248
7f9cdaea-367,INV0005569,16643,2025-03-20 07:53:42.838248
ec13218b-726,INV0005570,58930,2025-08-07 07:53:42.838248
f9d1f842-907,INV0005571,53346,2026-05-27 07:53:42.838248
0889f26b-880,INV0005572,118006,2026-01-27 07:53:42.838248
192c4cbd-fd5,INV0005573,18699,2026-06-09 07:53:42.838248
03520bf2-800,INV0005574,84992,2024-08-13 07:53:42.838248
2a15aa3b-a31,INV0005575,146963,2025-07-28 07:53:42.838248
dbfe8ffc-385,INV0005576,11813,2026-04-08 07:53:42.838248
688ba4a8-09d,INV0005577,93137,2025-04-14 07:53:42.838248
a30dd241-46a,INV0005578,61765,2024-09-07 07:53:42.838248
4ad10be1-a8b,INV0005579,94376,2026-04-12 07:53:42.838248
004b44e0-412,INV0005580,118790,2025-10-14 07:53:42.838248
95e6b613-f92,INV0005581,19973,2024-11-09 07:53:42.838248
2b46609c-820,INV0005582,106740,2026-06-23 07:53:42.838248
80b29fb9-478,INV0005583,80345,2026-01-15 07:53:42.838248
482ea3dc-2d7,INV0005584,126504,2025-10-16 07:53:42.838248
dc2922c2-ff9,INV0005585,141029,2025-05-12 07:53:42.838248
fdaefd17-783,INV0005586,47611,2025-08-22 07:53:42.838248
9fd5ef65-bd5,INV0005587,127508,2025-04-21 07:53:42.838248
859c7b28-4c4,INV0005588,39569,2024-08-16 07:53:42.838248
c3f7ecda-8a0,INV0005589,78583,2026-07-07 07:53:42.838248
3536037e-476,INV0005590,76930,2024-10-26 07:53:42.838248
9d4349a3-606,INV0005591,70518,2026-02-11 07:53:42.838248
00d23814-aec,INV0005592,82548,2025-07-26 07:53:42.838248
6bfc6814-a1e,INV0005593,108442,2024-09-15 07:53:42.838248
342e7bbc-92b,INV0005594,76898,2025-08-10 07:53:42.838248
5592f86c-71d,INV0005595,75450,2026-06-16 07:53:42.838248
77698fc6-daa,INV0005596,70670,2026-06-05 07:53:42.838248
1d8d82be-7db,INV0005597,8234,2024-12-26 07:53:42.838248
050affe6-4e7,INV0005598,85450,2026-03-02 07:53:42.838248
eaa18196-cf2,INV0005599,89145,2025-05-04 07:53:42.838248
f3fd7f94-765,INV0005600,51867,2025-11-17 07:53:42.838248
d2880ef6-de9,INV0005601,126300,2024-08-05 07:53:42.838248
dd70f4a6-752,INV0005602,120319,2024-08-07 07:53:42.838248
661d35db-5a7,INV0005603,127274,2024-08-28 07:53:42.838248
f8d96387-de4,INV0005604,99037,2025-12-17 07:53:42.838248
6f7ff6ea-e59,INV0005605,62106,2025-09-22 07:53:42.838248
13c80f2b-9bd,INV0005606,20357,2026-02-25 07:53:42.838248
c3d3139b-05a,INV0005607,25852,2025-04-22 07:53:42.838248
0f3604fe-46a,INV0005608,149558,2025-05-29 07:53:42.838248
4d4a44ce-38a,INV0005609,21788,2025-10-06 07:53:42.838248
bfae86d4-04b,INV0005610,52134,2025-04-09 07:53:42.838248
4d3454ed-03c,INV0005611,77389,2025-04-16 07:53:42.838248
b42af079-f29,INV0005612,134742,2024-12-17 07:53:42.838248
3dad172e-148,INV0005613,64616,2026-05-04 07:53:42.838248
eabaec4f-8f4,INV0005614,50742,2024-12-21 07:53:42.838248
f0fa94fd-ac4,INV0005615,17997,2025-04-04 07:53:42.838248
2bc0f516-23e,INV0005616,35001,2026-06-14 07:53:42.838248
5dcd237d-8a9,INV0005617,15093,2025-02-02 07:53:42.838248
27218719-62e,INV0005618,137833,2025-11-05 07:53:42.838248
8860c68b-821,INV0005619,88187,2024-08-29 07:53:42.838248
18ae20ff-ce5,INV0005620,64756,2024-09-13 07:53:42.838248
2d084b77-2da,INV0005621,72909,2025-05-01 07:53:42.838248
aa186999-ff7,INV0005622,9225,2026-06-21 07:53:42.838248
de106cae-364,INV0005623,97624,2026-02-17 07:53:42.838248
7ad025a2-64a,INV0005624,16726,2026-03-29 07:53:42.838248
78be3911-0cb,INV0005625,66524,2025-07-17 07:53:42.838248
307d2627-2b8,INV0005626,33616,2024-10-10 07:53:42.838248
3e572f78-e61,INV0005627,137890,2025-10-18 07:53:42.838248
9451a09f-13f,INV0005628,34670,2026-01-06 07:53:42.838248
a3e88d4b-7ec,INV0005629,25303,2025-04-14 07:53:42.838248
eb063546-540,INV0005630,58488,2025-06-24 07:53:42.838248
2d0ed0fc-63f,INV0005631,102349,2026-06-23 07:53:42.838248
4eafb33c-15f,INV0005632,114043,2024-10-23 07:53:42.838248
cea72e26-6a1,INV0005633,116797,2025-05-24 07:53:42.838248
da80994b-eda,INV0005634,42507,2024-08-16 07:53:42.838248
f1dee738-60c,INV0005635,90600,2026-04-03 07:53:42.838248
d100acaa-ba8,INV0005636,99447,2025-07-03 07:53:42.838248
57e6b063-dcc,INV0005637,111990,2026-05-25 07:53:42.838248
37dbbad1-cfb,INV0005638,103229,2025-11-22 07:53:42.838248
078489d4-1ca,INV0005639,82086,2026-04-30 07:53:42.838248
c90afbfd-063,INV0005640,13167,2024-12-25 07:53:42.838248
db68741c-064,INV0005641,101548,2024-09-02 07:53:42.838248
d00026b0-1b8,INV0005642,81250,2025-01-02 07:53:42.838248
169c6722-9f0,INV0005643,11693,2024-11-14 07:53:42.838248
d0a5c383-39b,INV0005644,60438,2025-06-04 07:53:42.838248
c67d9610-550,INV0005645,138902,2026-01-13 07:53:42.838248
c044cfa2-7c1,INV0005646,95191,2025-03-20 07:53:42.838248
e61925ef-9e3,INV0005647,104310,2026-03-25 07:53:42.838248
8372e0e9-606,INV0005648,13545,2026-06-07 07:53:42.838248
84dea2aa-5a5,INV0005649,44341,2025-09-04 07:53:42.838248
24667719-b43,INV0005650,25563,2024-11-02 07:53:42.838248
8951b3f7-04c,INV0005651,63872,2026-03-08 07:53:42.838248
57727634-bf2,INV0005652,136988,2026-03-19 07:53:42.838248
3aaa88a4-c4b,INV0005653,148715,2025-09-18 07:53:42.838248
37c264a5-efa,INV0005654,146287,2024-11-15 07:53:42.838248
7056f01f-eb6,INV0005655,143348,2024-09-05 07:53:42.838248
de9343e6-d8f,INV0005656,128818,2026-05-20 07:53:42.838248
68a2cefd-3bd,INV0005657,142480,2025-12-27 07:53:42.838248
8262d54e-873,INV0005658,120610,2025-06-23 07:53:42.838248
b63549fb-1d1,INV0005659,75564,2025-03-06 07:53:42.838248
fea32ea3-5f6,INV0005660,81825,2025-03-23 07:53:42.838248
bbdfd720-e68,INV0005661,91162,2025-03-24 07:53:42.838248
34fa0594-fdc,INV0005662,99886,2025-04-07 07:53:42.838248
f6e39a82-a9b,INV0005663,124490,2025-06-23 07:53:42.838248
6803455c-b50,INV0005664,35255,2026-07-01 07:53:42.838248
7a1e8443-4f2,INV0005665,68188,2025-10-27 07:53:42.838248
b3eecbed-721,INV0005666,112459,2025-08-17 07:53:42.838248
1d686e04-ac8,INV0005667,25890,2025-08-14 07:53:42.838248
b91e78bd-c43,INV0005668,137551,2024-10-13 07:53:42.838248
83b67419-637,INV0005669,99973,2026-06-20 07:53:42.838248
c253c2d8-33b,INV0005670,131918,2026-04-05 07:53:42.838248
0cefea85-d7f,INV0005671,65384,2025-11-23 07:53:42.838248
62711679-a9e,INV0005672,114799,2025-03-17 07:53:42.838248
222734cc-d7e,INV0005673,37841,2026-02-01 07:53:42.838248
8a21f3c8-13f,INV0005674,69210,2025-10-04 07:53:42.838248
80ece3c8-031,INV0005675,41212,2026-04-29 07:53:42.838248
de8ffe26-91f,INV0005676,73230,2025-05-06 07:53:42.838248
ced86fce-852,INV0005677,94540,2025-06-16 07:53:42.838248
77774ec9-8fb,INV0005678,35923,2024-10-06 07:53:42.838248
13a13324-54f,INV0005679,112086,2025-09-24 07:53:42.838248
f09c045a-c4e,INV0005680,137389,2025-01-04 07:53:42.838248
22db7be6-2c7,INV0005681,134551,2026-05-27 07:53:42.838248
167be24b-3f6,INV0005682,56931,2025-02-05 07:53:42.838248
656c3a43-4a1,INV0005683,124031,2024-08-10 07:53:42.838248
5a56ebba-91a,INV0005684,48718,2024-11-17 07:53:42.838248
6195e9df-467,INV0005685,114740,2025-04-27 07:53:42.838248
c9ac0d25-8cf,INV0005686,128171,2024-11-14 07:53:42.838248
559d9554-fb5,INV0005687,38134,2024-09-24 07:53:42.838248
3503dcd3-f24,INV0005688,118094,2024-08-27 07:53:42.838248
dd1ff3a2-1c4,INV0005689,48761,2024-10-27 07:53:42.838248
50171e85-fb4,INV0005690,39702,2025-12-24 07:53:42.838248
76c4a17c-1a7,INV0005691,143755,2025-08-14 07:53:42.838248
c8d995aa-fa9,INV0005692,115718,2025-08-10 07:53:42.838248
0e5e39be-8d7,INV0005693,38411,2025-09-26 07:53:42.838248
351cc3a8-568,INV0005694,68290,2026-08-03 07:53:42.838248
01f44f2b-69d,INV0005695,81910,2024-12-11 07:53:42.838248
7edd3649-56f,INV0005696,93292,2025-07-12 07:53:42.838248
f26966af-ed8,INV0005697,33251,2024-09-25 07:53:42.838248
ef6c7a6f-2d0,INV0005698,24333,2025-07-31 07:53:42.838248
139253b6-4a8,INV0005699,122675,2025-09-09 07:53:42.838248
4db62af6-1a4,INV0005700,122900,2025-10-14 07:53:42.838248
dd385e1c-688,INV0005701,80835,2025-11-19 07:53:42.838248
03c0521c-224,INV0005702,40286,2025-02-16 07:53:42.838248
c3105113-85e,INV0005703,138529,2024-10-19 07:53:42.838248
98bcd8e0-1d1,INV0005704,44913,2024-08-23 07:53:42.838248
6188cd7b-483,INV0005705,101960,2026-06-10 07:53:42.838248
3e9d6018-c43,INV0005706,123889,2025-08-16 07:53:42.838248
7b849079-1a0,INV0005707,89000,2025-11-04 07:53:42.838248
8e88a296-9ab,INV0005708,51326,2025-12-17 07:53:42.838248
62e8e558-1a2,INV0005709,78216,2024-11-22 07:53:42.838248
583bca42-fdc,INV0005710,65886,2025-05-29 07:53:42.838248
bb235353-736,INV0005711,134313,2025-07-13 07:53:42.838248
2348ac76-72e,INV0005712,17658,2026-02-25 07:53:42.838248
5bced5db-ae0,INV0005713,140706,2026-01-24 07:53:42.838248
90d45ceb-c92,INV0005714,138228,2025-10-25 07:53:42.838248
0d26cb2f-c86,INV0005715,79778,2025-07-17 07:53:42.838248
7a309602-57a,INV0005716,105681,2025-06-23 07:53:42.838248
d42e6dba-a05,INV0005717,51770,2024-12-06 07:53:42.838248
049d2664-34a,INV0005718,15992,2025-02-18 07:53:42.838248
358dd624-3c1,INV0005719,117862,2026-01-06 07:53:42.838248
c24bf934-8a2,INV0005720,77943,2026-04-01 07:53:42.838248
6eec4ecd-0db,INV0005721,87409,2024-11-24 07:53:42.838248
f9284fc7-30d,INV0005722,96054,2025-05-04 07:53:42.838248
a584f053-fc9,INV0005723,48409,2024-11-25 07:53:42.838248
45360c72-e5c,INV0005724,80456,2025-05-20 07:53:42.838248
eff34a55-8e6,INV0005725,132568,2025-10-27 07:53:42.838248
a8a7142d-1dc,INV0005726,63624,2025-01-20 07:53:42.838248
774feb44-045,INV0005727,80622,2025-04-09 07:53:42.838248
d2bc7e0e-e71,INV0005728,32818,2025-04-10 07:53:42.838248
d0687604-a08,INV0005729,78040,2024-12-22 07:53:42.838248
19f3475a-d04,INV0005730,30159,2025-02-19 07:53:42.838248
63709aae-79e,INV0005731,149746,2026-01-22 07:53:42.838248
34e4d136-2b7,INV0005732,49263,2024-08-23 07:53:42.838248
d4684a8b-b61,INV0005733,15418,2026-01-25 07:53:42.838248
f2254cda-171,INV0005734,146011,2025-02-21 07:53:42.838248
ac1cf53d-d59,INV0005735,6747,2025-12-11 07:53:42.838248
6d9cfe86-096,INV0005736,11757,2025-08-14 07:53:42.838248
