invoice_id,vendor_id,invoice_date,invoice_amount,currency
INV0002732,V00076,2024-12-26 07:53:42.838248,113830,USD
INV0002733,V00301,2026-01-24 07:53:42.838248,101974,USD
INV0002734,V00266,2025-09-29 07:53:42.838248,48255,USD
INV0002735,V00204,2026-02-22 07:53:42.838248,68869,USD
INV0002736,V00337,2024-11-20 07:53:42.838248,15668,USD
INV0002737,V00302,2026-04-15 07:53:42.838248,31205,USD
INV0002738,V00072,2024-12-15 07:53:42.838248,103600,USD
INV0002739,V00223,2025-11-17 07:53:42.838248,9097,USD
INV0002740,V00157,2024-07-13 07:53:42.838248,26160,USD
INV0002741,V00025,2025-01-06 07:53:42.838248,6893,USD
INV0002742,V00158,2026-06-30 07:53:42.838248,28367,USD
INV0002743,V00039,2025-09-06 07:53:42.838248,79378,USD
INV0002744,V00123,2026-06-15 07:53:42.838248,129783,USD
INV0002745,V00071,2025-02-03 07:53:42.838248,38264,USD
INV0002746,V00080,2026-04-23 07:53:42.838248,42509,USD
INV0002747,V00257,2025-12-24 07:53:42.838248,76027,USD
INV0002748,V00217,2025-09-01 07:53:42.838248,123074,USD
INV0002749,V00346,2025-01-01 07:53:42.838248,67718,USD
INV0002750,V00164,2026-03-09 07:53:42.838248,14862,USD
INV0002751,V00268,2025-11-30 07:53:42.838248,52186,USD
INV0002752,V00282,2026-04-10 07:53:42.838248,28074,USD
INV0002753,V00171,2025-06-28 07:53:42.838248,83957,USD
INV0002754,V00229,2024-07-11 07:53:42.838248,114782,USD
INV0002755,V00164,2025-01-19 07:53:42.838248,66771,USD
INV0002756,V00311,2025-12-31 07:53:42.838248,35803,USD
INV0002757,V00101,2026-04-01 07:53:42.838248,30082,USD
INV0002758,V00277,2026-01-10 07:53:42.838248,99870,USD
INV0002759,V00034,2025-02-16 07:53:42.838248,138048,USD
INV0002760,V00026,2026-04-09 07:53:42.838248,126691,USD
INV0002761,V00061,2025-04-16 07:53:42.838248,59554,USD
INV0002762,V00269,2025-01-21 07:53:42.838248,18911,USD
INV0002763,V00327,2024-12-06 07:53:42.838248,34538,USD
INV0002764,V00263,2025-11-28 07:53:42.838248,129364,USD
INV0002765,V00349,2024-12-17 07:53:42.838248,51222,USD
INV0002766,V00177,2024-08-31 07:53:42.838248,16302,USD
INV0002767,V00230,2025-04-24 07:53:42.838248,100471,USD
INV0002768,V00127,2025-09-25 07:53:42.838248,59942,USD
INV0002769,V00349,2025-06-14 07:53:42.838248,70898,USD
INV0002770,V00023,2024-08-20 07:53:42.838248,123789,USD
INV0002771,V00286,2024-08-29 07:53:42.838248,32373,USD
INV0002772,V00176,2025-01-03 07:53:42.838248,145865,USD
INV0002773,V00192,2024-08-05 07:53:42.838248,46430,USD
INV0002774,V00182,2025-12-16 07:53:42.838248,132155,USD
INV0002775,V00078,2024-09-17 07:53:42.838248,35425,USD
INV0002776,V00150,2025-10-05 07:53:42.838248,66682,USD
INV0002777,V00128,2025-09-09 07:53:42.838248,90451,USD
INV0002778,V00107,2026-05-31 07:53:42.838248,57101,USD
INV0002779,V00101,2025-02-27 07:53:42.838248,90376,USD
INV0002780,V00062,2025-06-05 07:53:42.838248,33870,USD
INV0002781,V00152,2024-10-15 07:53:42.838248,64711,USD
INV0002782,V00337,2025-09-02 07:53:42.838248,67159,USD
INV0002783,V00349,2025-07-26 07:53:42.838248,57417,USD
INV0002784,V00116,2024-09-20 07:53:42.838248,62845,USD
INV0002785,V00084,2026-02-26 07:53:42.838248,128467,USD
INV0002786,V00307,2024-08-31 07:53:42.838248,131984,USD
INV0002787,V00019,2024-12-02 07:53:42.838248,119259,USD
INV0002788,V00204,2026-03-23 07:53:42.838248,61666,USD
INV0002789,V00171,2025-01-05 07:53:42.838248,124273,USD
INV0002790,V00006,2025-07-24 07:53:42.838248,106536,USD
INV0002791,V00281,2025-10-18 07:53:42.838248,40757,USD
INV0002792,V00121,2026-04-15 07:53:42.838248,55896,USD
INV0002793,V00143,2025-04-09 07:53:42.838248,99002,USD
INV0002794,V00100,2025-06-15 07:53:42.838248,58008,USD
INV0002795,V00120,2024-08-08 07:53:42.838248,38347,USD
INV0002796,V00127,2025-04-20 07:53:42.838248,20637,USD
INV0002797,V00021,2024-10-28 07:53:42.838248,40783,USD
INV0002798,V00031,2025-10-19 07:53:42.838248,127037,USD
INV0002799,V00315,2024-12-29 07:53:42.838248,114634,USD
INV0002800,V00029,2025-02-17 07:53:42.838248,95066,USD
INV0002801,V00329,2026-03-17 07:53:42.838248,82374,USD
INV0002802,V00339,2026-04-21 07:53:42.838248,46101,USD
INV0002803,V00210,2026-02-18 07:53:42.838248,49547,USD
INV0002804,V00176,2025-02-27 07:53:42.838248,149901,USD
INV0002805,V00109,2025-09-01 07:53:42.838248,27668,USD
INV0002806,V00039,2025-11-19 07:53:42.838248,141778,USD
INV0002807,V00315,2026-03-04 07:53:42.838248,61739,USD
INV0002808,V00181,2025-10-23 07:53:42.838248,129122,USD
INV0002809,V00186,2024-07-21 07:53:42.838248,78182,USD
INV0002810,V00217,2025-03-16 07:53:42.838248,117226,USD
INV0002811,V00175,2025-06-07 07:53:42.838248,69967,USD
INV0002812,V00024,2026-02-20 07:53:42.838248,118835,USD
INV0002813,V00047,2026-03-04 07:53:42.838248,63302,USD
INV0002814,V00197,2026-02-14 07:53:42.838248,44051,USD
INV0002815,V00052,2025-09-07 07:53:42.838248,6331,USD
INV0002816,V00081,2024-08-17 07:53:42.838248,16593,USD
INV0002817,V00213,2025-12-05 07:53:42.838248,128378,USD
INV0002818,V00185,2025-09-15 07:53:42.838248,13813,USD
INV0002819,V00193,2025-08-14 07:53:42.838248,144230,USD
INV0002820,V00137,2026-06-20 07:53:42.838248,130637,USD
INV0002821,V00140,2025-10-13 07:53:42.838248,30689,USD
INV0002822,V00288,2025-03-10 07:53:42.838248,134836,USD
INV0002823,V00111,2026-01-29 07:53:42.838248,26781,USD
INV0002824,V00134,2026-06-16 07:53:42.838248,8256,USD
INV0002825,V00146,2025-02-15 07:53:42.838248,111592,USD
INV0002826,V00181,2025-07-09 07:53:42.838248,39789,USD
INV0002827,V00073,2025-03-08 07:53:42.838248,82539,USD
INV0002828,V00266,2024-07-23 07:53:42.838248,28784,USD
INV0002829,V00187,2026-05-23 07:53:42.838248,130772,USD
INV0002830,V00218,2024-12-19 07:53:42.838248,84911,USD
INV0002831,V00288,2026-02-11 07:53:42.838248,125398,USD
INV0002832,V00080,2025-10-15 07:53:42.838248,11399,USD
INV0002833,V00138,2024-11-25 07:53:42.838248,126572,USD
INV0002834,V00095,2025-01-12 07:53:42.838248,111262,USD
INV0002835,V00221,2026-04-09 07:53:42.838248,102103,USD
INV0002836,V00346,2026-06-27 07:53:42.838248,126712,USD
INV0002837,V00134,2026-04-10 07:53:42.838248,5357,USD
INV0002838,V00097,2025-08-05 07:53:42.838248,23533,USD
INV0002839,V00209,2026-01-01 07:53:42.838248,92269,USD
INV0002840,V00239,2025-05-06 07:53:42.838248,13575,USD
INV0002841,V00197,2025-04-09 07:53:42.838248,116647,USD
INV0002842,V00345,2026-02-16 07:53:42.838248,147196,USD
INV0002843,V00191,2026-06-08 07:53:42.838248,59302,USD
INV0002844,V00059,2026-04-03 07:53:42.838248,26222,USD
INV0002845,V00033,2024-09-01 07:53:42.838248,93000,USD
INV0002846,V00222,2026-05-28 07:53:42.838248,139935,USD
INV0002847,V00071,2024-08-28 07:53:42.838248,100417,USD
INV0002848,V00285,2025-08-03 07:53:42.838248,34089,USD
INV0002849,V00326,2025-10-26 07:53:42.838248,100837,USD
INV0002850,V00034,2025-07-16 07:53:42.838248,15714,USD
INV0002851,V00244,2025-01-02 07:53:42.838248,101058,USD
INV0002852,V00084,2026-02-01 07:53:42.838248,22565,USD
INV0002853,V00056,2024-11-25 07:53:42.838248,58664,USD
INV0002854,V00279,2025-03-08 07:53:42.838248,92799,USD
INV0002855,V00047,2024-10-31 07:53:42.838248,146461,USD
INV0002856,V00132,2026-02-21 07:53:42.838248,130434,USD
INV0002857,V00152,2025-02-22 07:53:42.838248,59996,USD
INV0002858,V00134,2025-07-03 07:53:42.838248,89007,USD
INV0002859,V00271,2025-12-04 07:53:42.838248,75086,USD
INV0002860,V00088,2025-04-16 07:53:42.838248,115868,USD
INV0002861,V00178,2024-09-09 07:53:42.838248,19276,USD
INV0002862,V00145,2025-06-25 07:53:42.838248,102730,USD
INV0002863,V00049,2025-11-16 07:53:42.838248,123596,USD
INV0002864,V00074,2025-12-28 07:53:42.838248,136452,USD
INV0002865,V00156,2025-10-31 07:53:42.838248,37167,USD
INV0002866,V00165,2026-06-01 07:53:42.838248,144435,USD
INV0002867,V00334,2025-05-02 07:53:42.838248,144684,USD
INV0002868,V00174,2026-04-03 07:53:42.838248,123483,USD
INV0002869,V00343,2026-05-27 07:53:42.838248,101507,USD
INV0002870,V00240,2025-01-15 07:53:42.838248,22203,USD
INV0002871,V00073,2024-10-04 07:53:42.838248,125028,USD
INV0002872,V00105,2025-08-11 07:53:42.838248,26016,USD
INV0002873,V00160,2025-04-28 07:53:42.838248,51874,USD
INV0002874,V00327,2024-10-26 07:53:42.838248,25171,USD
INV0002875,V00052,2025-04-15 07:53:42.838248,48192,USD
INV0002876,V00224,2026-06-20 07:53:42.838248,34366,USD
INV0002877,V00154,2025-11-27 07:53:42.838248,43785,USD
INV0002878,V00348,2025-02-01 07:53:42.838248,44452,USD
INV0002879,V00289,2026-04-10 07:53:42.838248,141495,USD
INV0002880,V00092,2025-05-03 07:53:42.838248,10948,USD
INV0002881,V00290,2026-06-05 07:53:42.838248,114192,USD
INV0002882,V00132,2024-11-19 07:53:42.838248,146933,USD
INV0002883,V00186,2025-06-27 07:53:42.838248,129231,USD
INV0002884,V00153,2025-10-04 07:53:42.838248,115134,USD
INV0002885,V00200,2025-05-01 07:53:42.838248,10631,USD
INV0002886,V00253,2024-09-09 07:53:42.838248,54561,USD
INV0002887,V00195,2025-03-01 07:53:42.838248,10776,USD
INV0002888,V00254,2026-04-28 07:53:42.838248,141215,USD
INV0002889,V00189,2025-09-01 07:53:42.838248,93048,USD
INV0002890,V00186,2026-05-09 07:53:42.838248,94860,USD
INV0002891,V00349,2025-11-16 07:53:42.838248,90539,USD
INV0002892,V00277,2026-01-19 07:53:42.838248,143979,USD
INV0002893,V00162,2025-10-18 07:53:42.838248,121721,USD
INV0002894,V00020,2026-02-07 07:53:42.838248,84713,USD
INV0002895,V00299,2025-05-16 07:53:42.838248,39591,USD
INV0002896,V00213,2025-03-30 07:53:42.838248,50019,USD
INV0002897,V00243,2025-11-14 07:53:42.838248,64449,USD
INV0002898,V00278,2025-04-28 07:53:42.838248,102491,USD
INV0002899,V00307,2024-12-05 07:53:42.838248,17404,USD
INV0002900,V00020,2025-04-24 07:53:42.838248,97568,USD
INV0002901,V00030,2024-12-24 07:53:42.838248,124518,USD
INV0002902,V00153,2026-07-05 07:53:42.838248,47150,USD
INV0002903,V00272,2025-04-25 07:53:42.838248,145330,USD
INV0002904,V00239,2025-01-02 07:53:42.838248,52783,USD
INV0002905,V00227,2024-12-19 07:53:42.838248,45235,USD
INV0002906,V00096,2024-11-03 07:53:42.838248,67365,USD
INV0002907,V00160,2025-05-27 07:53:42.838248,15787,USD
INV0002908,V00226,2025-10-01 07:53:42.838248,38154,USD
INV0002909,V00126,2025-07-20 07:53:42.838248,73264,USD
INV0002910,V00018,2025-02-02 07:53:42.838248,53364,USD
INV0002911,V00060,2026-05-19 07:53:42.838248,14093,USD
INV0002912,V00240,2025-06-24 07:53:42.838248,88084,USD
INV0002913,V00243,2025-07-23 07:53:42.838248,43782,USD
INV0002914,V00313,2026-01-10 07:53:42.838248,122552,USD
INV0002915,V00073,2026-01-04 07:53:42.838248,47623,USD
INV0002916,V00242,2024-11-08 07:53:42.838248,84052,USD
INV0002917,V00046,2025-08-25 07:53:42.838248,11533,USD
INV0002918,V00276,2024-12-02 07:53:42.838248,135919,USD
INV0002919,V00109,2025-05-30 07:53:42.838248,125072,USD
INV0002920,V00010,2024-07-11 07:53:42.838248,45908,USD
INV0002921,V00095,2025-12-08 07:53:42.838248,148168,USD
INV0002922,V00225,2026-04-30 07:53:42.838248,91843,USD
INV0002923,V00201,2025-11-04 07:53:42.838248,82478,USD
INV0002924,V00313,2026-02-14 07:53:42.838248,80976,USD
INV0002925,V00008,2026-02-05 07:53:42.838248,43557,USD
INV0002926,V00341,2025-06-18 07:53:42.838248,120895,USD
INV0002927,V00084,2025-11-09 07:53:42.838248,34442,USD
INV0002928,V00245,2024-11-26 07:53:42.838248,15506,USD
INV0002929,V00097,2024-11-03 07:53:42.838248,149430,USD
INV0002930,V00339,2024-08-01 07:53:42.838248,85761,USD
INV0002931,V00333,2026-03-31 07:53:42.838248,110284,USD
INV0002932,V00324,2025-10-06 07:53:42.838248,62767,USD
INV0002933,V00200,2024-10-09 07:53:42.838248,98688,USD
INV0002934,V00285,2024-09-01 07:53:42.838248,90555,USD
INV0002935,V00222,2026-02-24 07:53:42.838248,56157,USD
INV0002936,V00176,2025-02-19 07:53:42.838248,143001,USD
INV0002937,V00224,2025-01-23 07:53:42.838248,77856,USD
INV0002938,V00270,2024-09-30 07:53:42.838248,10910,USD
INV0002939,V00062,2025-10-06 07:53:42.838248,146141,USD
INV0002940,V00223,2025-12-13 07:53:42.838248,27905,USD
INV0002941,V00067,2025-01-22 07:53:42.838248,108395,USD
INV0002942,V00320,2025-05-28 07:53:42.838248,133572,USD
INV0002943,V00074,2024-09-02 07:53:42.838248,139101,USD
INV0002944,V00147,2025-08-18 07:53:42.838248,99650,USD
INV0002945,V00226,2025-09-17 07:53:42.838248,43783,USD
INV0002946,V00041,2025-08-06 07:53:42.838248,101896,USD
INV0002947,V00136,2024-07-19 07:53:42.838248,102735,USD
INV0002948,V00278,2025-06-25 07:53:42.838248,79619,USD
INV0002949,V00059,2025-05-18 07:53:42.838248,97105,USD
INV0002950,V00261,2026-02-01 07:53:42.838248,121805,USD
INV0002951,V00312,2025-02-12 07:53:42.838248,27963,USD
INV0002952,V00245,2025-09-05 07:53:42.838248,121449,USD
INV0002953,V00333,2025-04-28 07:53:42.838248,120999,USD
INV0002954,V00344,2025-09-14 07:53:42.838248,47936,USD
INV0002955,V00086,2024-11-26 07:53:42.838248,113578,USD
INV0002956,V00114,2024-12-01 07:53:42.838248,27564,USD
INV0002957,V00202,2025-05-13 07:53:42.838248,59469,USD
INV0002958,V00003,2025-12-26 07:53:42.838248,129416,USD
INV0002959,V00288,2024-09-12 07:53:42.838248,92927,USD
INV0002960,V00203,2024-10-05 07:53:42.838248,103506,USD
INV0002961,V00116,2025-08-30 07:53:42.838248,6735,USD
INV0002962,V00086,2025-09-04 07:53:42.838248,76651,USD
INV0002963,V00271,2026-01-27 07:53:42.838248,50847,USD
INV0002964,V00177,2026-07-04 07:53:42.838248,126141,USD
INV0002965,V00084,2025-01-27 07:53:42.838248,40894,USD
INV0002966,V00157,2025-08-01 07:53:42.838248,53760,USD
INV0002967,V00154,2026-01-25 07:53:42.838248,80881,USD
INV0002968,V00023,2024-08-19 07:53:42.838248,133604,USD
INV0002969,V00222,2026-02-26 07:53:42.838248,84165,USD
INV0002970,V00108,2025-11-24 07:53:42.838248,84669,USD
INV0002971,V00185,2025-02-21 07:53:42.838248,126491,USD
INV0002972,V00102,2024-07-09 07:53:42.838248,12035,USD
INV0002973,V00173,2025-04-01 07:53:42.838248,45376,USD
INV0002974,V00028,2026-04-23 07:53:42.838248,83687,USD
INV0002975,V00330,2024-11-11 07:53:42.838248,128873,USD
INV0002976,V00107,2025-09-07 07:53:42.838248,80415,USD
INV0002977,V00293,2025-11-22 07:53:42.838248,52021,USD
INV0002978,V00235,2024-08-05 07:53:42.838248,69159,USD
INV0002979,V00140,2025-04-16 07:53:42.838248,36288,USD
INV0002980,V00215,2024-09-13 07:53:42.838248,134250,USD
INV0002981,V00276,2026-02-22 07:53:42.838248,99833,USD
INV0002982,V00291,2026-02-06 07:53:42.838248,130956,USD
INV0002983,V00032,2025-03-28 07:53:42.838248,119312,USD
INV0002984,V00162,2026-06-17 07:53:42.838248,129791,USD
INV0002985,V00102,2025-07-24 07:53:42.838248,36348,USD
INV0002986,V00050,2026-02-16 07:53:42.838248,139355,USD
INV0002987,V00073,2025-03-29 07:53:42.838248,9599,USD
INV0002988,V00305,2026-02-22 07:53:42.838248,47689,USD
INV0002989,V00106,2024-12-03 07:53:42.838248,20338,USD
INV0002990,V00123,2025-10-22 07:53:42.838248,88802,USD
INV0002991,V00293,2025-07-07 07:53:42.838248,40519,USD
INV0002992,V00308,2024-08-30 07:53:42.838248,47810,USD
INV0002993,V00175,2025-07-11 07:53:42.838248,76478,USD
INV0002994,V00060,2026-04-19 07:53:42.838248,114973,USD
INV0002995,V00073,2024-08-25 07:53:42.838248,98319,USD
INV0002996,V00270,2025-05-01 07:53:42.838248,80984,USD
INV0002997,V00124,2026-04-22 07:53:42.838248,143834,USD
INV0002998,V00118,2025-12-15 07:53:42.838248,25139,USD
INV0002999,V00327,2026-04-11 07:53:42.838248,55807,USD
INV0003000,V00010,2024-10-11 07:53:42.838248,53037,USD
INV0003001,V00296,2026-01-14 07:53:42.838248,48813,USD
INV0003002,V00256,2025-05-26 07:53:42.838248,89569,USD
INV0003003,V00289,2025-04-10 07:53:42.838248,83924,USD
INV0003004,V00272,2024-10-13 07:53:42.838248,100033,USD
INV0003005,V00153,2026-02-20 07:53:42.838248,145095,USD
INV0003006,V00297,2024-12-01 07:53:42.838248,97177,USD
INV0003007,V00286,2024-11-24 07:53:42.838248,8381,USD
INV0003008,V00275,2025-04-21 07:53:42.838248,140835,USD
INV0003009,V00281,2025-11-15 07:53:42.838248,102783,USD
INV0003010,V00296,2025-06-20 07:53:42.838248,113001,USD
INV0003011,V00061,2024-10-19 07:53:42.838248,47737,USD
INV0003012,V00094,2024-12-12 07:53:42.838248,62114,USD
INV0003013,V00333,2025-02-18 07:53:42.838248,136958,USD
INV0003014,V00259,2026-01-30 07:53:42.838248,54392,USD
INV0003015,V00304,2026-01-02 07:53:42.838248,142796,USD
INV0003016,V00309,2026-06-26 07:53:42.838248,149470,USD
INV0003017,V00020,2025-09-07 07:53:42.838248,34875,USD
INV0003018,V00349,2024-09-23 07:53:42.838248,125715,USD
INV0003019,V00063,2024-11-18 07:53:42.838248,35556,USD
INV0003020,V00310,2025-11-10 07:53:42.838248,9555,USD
INV0003021,V00012,2025-05-22 07:53:42.838248,96281,USD
INV0003022,V00133,2024-11-26 07:53:42.838248,100045,USD
INV0003023,V00055,2026-03-10 07:53:42.838248,120851,USD
INV0003024,V00307,2025-06-22 07:53:42.838248,142133,USD
INV0003025,V00078,2026-07-03 07:53:42.838248,50143,USD
INV0003026,V00075,2024-08-05 07:53:42.838248,84871,USD
INV0003027,V00058,2025-02-19 07:53:42.838248,36089,USD
INV0003028,V00084,2026-06-17 07:53:42.838248,38741,USD
INV0003029,V00056,2026-06-11 07:53:42.838248,42318,USD
INV0003030,V00175,2025-05-17 07:53:42.838248,64395,USD
INV0003031,V00027,2025-02-06 07:53:42.838248,37858,USD
INV0003032,V00077,2024-09-25 07:53:42.838248,39135,USD
INV0003033,V00030,2026-06-14 07:53:42.838248,116360,USD
INV0003034,V00308,2024-09-24 07:53:42.838248,34287,USD
INV0003035,V00137,2025-11-14 07:53:42.838248,9929,USD
INV0003036,V00345,2024-08-19 07:53:42.838248,118048,USD
INV0003037,V00068,2024-10-25 07:53:42.838248,56472,USD
INV0003038,V00003,2026-05-13 07:53:42.838248,13596,USD
INV0003039,V00122,2026-03-06 07:53:42.838248,139605,USD
INV0003040,V00346,2025-10-30 07:53:42.838248,20536,USD
INV0003041,V00260,2025-03-23 07:53:42.838248,36174,USD
INV0003042,V00035,2024-09-12 07:53:42.838248,16345,USD
INV0003043,V00221,2026-05-21 07:53:42.838248,84074,USD
INV0003044,V00090,2024-10-13 07:53:42.838248,7692,USD
INV0003045,V00005,2026-03-15 07:53:42.838248,37451,USD
INV0003046,V00101,2026-02-28 07:53:42.838248,58844,USD
INV0003047,V00009,2025-01-12 07:53:42.838248,57435,USD
INV0003048,V00283,2024-08-05 07:53:42.838248,97152,USD
INV0003049,V00219,2024-12-03 07:53:42.838248,28797,USD
INV0003050,V00144,2026-02-20 07:53:42.838248,77712,USD
INV0003051,V00163,2025-07-02 07:53:42.838248,96183,USD
INV0003052,V00234,2025-12-01 07:53:42.838248,47089,USD
INV0003053,V00125,2025-12-06 07:53:42.838248,68392,USD
INV0003054,V00054,2024-10-16 07:53:42.838248,22914,USD
INV0003055,V00115,2025-12-30 07:53:42.838248,8665,USD
INV0003056,V00312,2025-01-19 07:53:42.838248,61884,USD
INV0003057,V00206,2024-12-29 07:53:42.838248,78887,USD
INV0003058,V00018,2024-07-11 07:53:42.838248,145804,USD
INV0003059,V00197,2025-02-11 07:53:42.838248,30869,USD
INV0003060,V00315,2026-07-01 07:53:42.838248,137171,USD
INV0003061,V00047,2025-07-17 07:53:42.838248,129443,USD
INV0003062,V00099,2025-09-30 07:53:42.838248,53529,USD
INV0003063,V00025,2025-01-08 07:53:42.838248,33134,USD
INV0003064,V00315,2025-07-30 07:53:42.838248,98014,USD
INV0003065,V00202,2025-02-11 07:53:42.838248,116173,USD
INV0003066,V00111,2025-02-25 07:53:42.838248,139807,USD
INV0003067,V00121,2024-10-30 07:53:42.838248,111844,USD
INV0003068,V00161,2024-11-10 07:53:42.838248,87386,USD
INV0003069,V00106,2024-10-27 07:53:42.838248,127133,USD
INV0003070,V00195,2024-11-23 07:53:42.838248,141243,USD
INV0003071,V00347,2025-07-11 07:53:42.838248,134975,USD
INV0003072,V00129,2026-01-28 07:53:42.838248,80568,USD
INV0003073,V00285,2024-09-29 07:53:42.838248,15645,USD
INV0003074,V00010,2025-11-24 07:53:42.838248,91013,USD
INV0003075,V00041,2025-08-05 07:53:42.838248,35335,USD
INV0003076,V00159,2025-10-17 07:53:42.838248,79347,USD
INV0003077,V00278,2026-06-10 07:53:42.838248,86790,USD
INV0003078,V00250,2025-02-23 07:53:42.838248,121380,USD
INV0003079,V00301,2025-04-30 07:53:42.838248,111766,USD
INV0003080,V00315,2025-01-16 07:53:42.838248,117187,USD
INV0003081,V00021,2025-11-06 07:53:42.838248,23247,USD
INV0003082,V00228,2025-01-06 07:53:42.838248,101322,USD
INV0003083,V00164,2026-05-28 07:53:42.838248,8351,USD
INV0003084,V00280,2026-05-26 07:53:42.838248,133882,USD
INV0003085,V00129,2025-08-16 07:53:42.838248,32570,USD
INV0003086,V00062,2025-12-24 07:53:42.838248,119834,USD
INV0003087,V00012,2024-11-06 07:53:42.838248,27283,USD
INV0003088,V00103,2025-08-15 07:53:42.838248,42582,USD
INV0003089,V00347,2026-06-18 07:53:42.838248,110021,USD
INV0003090,V00182,2024-12-26 07:53:42.838248,31665,USD
INV0003091,V00278,2025-07-14 07:53:42.838248,21963,USD
INV0003092,V00328,2025-06-18 07:53:42.838248,57189,USD
INV0003093,V00027,2026-03-08 07:53:42.838248,57497,USD
INV0003094,V00112,2024-11-09 07:53:42.838248,110981,USD
INV0003095,V00015,2025-09-14 07:53:42.838248,66045,USD
