invoice_id,vendor_id,invoice_date,invoice_amount,currency,duplicate_payment,invoice_split,shared_bank,vendor_similarity,approval_override,communication,risk_score,risk_level,reason,bank_account,case_id
INV0026100,V00275,2026-06-14 07:53:42.838248,52790,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000818987,CASE05691
INV0026099,V00247,2026-01-14 07:53:42.838248,56244,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000310548,CASE05692
INV0026098,V00232,2025-10-15 07:53:42.838248,123088,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000986365,CASE05693
INV0005692,V00088,2025-07-04 07:53:42.838248,115718,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000720859,CASE05694
INV0005691,V00120,2025-08-08 07:53:42.838248,143755,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000226516,CASE05695
INV0005688,V00152,2024-07-31 07:53:42.838248,118094,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000926097,CASE05696
INV0005686,V00137,2024-10-18 07:53:42.838248,128171,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000189318,CASE05697
INV0005685,V00040,2025-04-02 07:53:42.838248,114740,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000989545,CASE05698
INV0005684,V00280,2024-11-07 07:53:42.838248,48718,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000232040,CASE05699
INV0005674,V00100,2025-08-28 07:53:42.838248,69210,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000437960,CASE05700
INV0005672,V00149,2025-02-27 07:53:42.838248,114799,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000405407,CASE05701
INV0005562,V00336,2026-03-01 07:53:42.838248,77867,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000564637,CASE05702
INV0005559,V00017,2024-10-31 07:53:42.838248,123951,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000631756,CASE05703
INV0005558,V00120,2026-05-03 07:53:42.838248,120416,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000226516,CASE05704
INV0005557,V00161,2026-06-22 07:53:42.838248,66631,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000559023,CASE05705
INV0005553,V00012,2025-05-15 07:53:42.838248,65433,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000367095,CASE05706
INV0005584,V00289,2025-09-14 07:53:42.838248,126504,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000282710,CASE05707
INV0005583,V00327,2026-01-05 07:53:42.838248,80345,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000290217,CASE05708
INV0005580,V00172,2025-09-17 07:53:42.838248,118790,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000999398,CASE05709
INV0005681,V00044,2026-04-15 07:53:42.838248,134551,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000266889,CASE05710
INV0005711,V00140,2025-06-21 07:53:42.838248,134313,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000572398,CASE05711
INV0005710,V00104,2025-05-07 07:53:42.838248,65886,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000992288,CASE05712
INV0005709,V00143,2024-10-14 07:53:42.838248,78216,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000739244,CASE05713
INV0005708,V00174,2025-12-09 07:53:42.838248,51326,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000794769,CASE05714
INV0005707,V00248,2025-09-29 07:53:42.838248,89000,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000656639,CASE05715
INV0005705,V00123,2026-05-28 07:53:42.838248,101960,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000389930,CASE05716
INV0005703,V00341,2024-09-30 07:53:42.838248,138529,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000652530,CASE05717
INV0026089,V00040,2025-09-13 07:53:42.838248,92650,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000989545,CASE05718
INV0005727,V00079,2025-03-29 07:53:42.838248,80622,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000751517,CASE05719
INV0005726,V00343,2024-12-27 07:53:42.838248,63624,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000108060,CASE05720
INV0005725,V00201,2025-09-29 07:53:42.838248,132568,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000344907,CASE05721
INV0005724,V00186,2025-04-13 07:53:42.838248,80456,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000677596,CASE05722
INV0005723,V00102,2024-11-05 07:53:42.838248,48409,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000886931,CASE05723
INV0005722,V00047,2025-04-24 07:53:42.838248,96054,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000757193,CASE05724
INV0005721,V00032,2024-10-16 07:53:42.838248,87409,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000598216,CASE05725
INV0005716,V00248,2025-05-29 07:53:42.838248,105681,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000656639,CASE05726
INV0005715,V00145,2025-06-02 07:53:42.838248,79778,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000792509,CASE05727
INV0005714,V00212,2025-09-16 07:53:42.838248,138228,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000432043,CASE05728
INV0005744,V00198,2024-10-03 07:53:42.838248,73958,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000461888,CASE05729
INV0005743,V00059,2025-11-24 07:53:42.838248,118315,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000600149,CASE05730
INV0005683,V00105,2024-07-22 07:53:42.838248,124031,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000611233,CASE05731
INV0005565,V00169,2026-03-23 07:53:42.838248,78162,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000765620,CASE05732
INV0005563,V00102,2025-05-10 07:53:42.838248,105709,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000886931,CASE05733
INV0005755,V00032,2024-10-17 07:53:42.838248,118607,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000598216,CASE05734
INV0005754,V00019,2024-08-15 07:53:42.838248,87525,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000681343,CASE05735
INV0005752,V00324,2026-05-26 07:53:42.838248,139439,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000738577,CASE05736
INV0005751,V00089,2026-04-13 07:53:42.838248,123872,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000831059,CASE05737
INV0005750,V00096,2025-04-15 07:53:42.838248,92906,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000766459,CASE05738
INV0005776,V00170,2026-04-21 07:53:42.838248,66529,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000592841,CASE05739
INV0005740,V00328,2025-05-05 07:53:42.838248,123973,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000172965,CASE05740
INV0005739,V00232,2024-11-13 07:53:42.838248,141549,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000986365,CASE05741
INV0005738,V00080,2025-10-05 07:53:42.838248,116805,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000232352,CASE05742
INV0005734,V00222,2025-01-22 07:53:42.838248,146011,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000278240,CASE05743
INV0005729,V00131,2024-11-28 07:53:42.838248,78040,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000592198,CASE05744
INV0026096,V00082,2026-02-12 07:53:42.838248,147923,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000833442,CASE05745
INV0026095,V00241,2026-03-11 07:53:42.838248,89214,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000810687,CASE05746
INV0026092,V00023,2025-01-25 07:53:42.838248,133419,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000418635,CASE05747
INV0026091,V00066,2024-09-15 07:53:42.838248,115466,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000233827,CASE05748
INV0026090,V00243,2024-12-21 07:53:42.838248,128177,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000926918,CASE05749
INV0026088,V00228,2024-11-08 07:53:42.838248,54201,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000810526,CASE05750
INV0026147,V00344,2024-11-16 07:53:42.838248,130042,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000321494,CASE05751
INV0026146,V00172,2025-06-25 07:53:42.838248,53540,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000999398,CASE05752
INV0026145,V00289,2026-06-23 07:53:42.838248,138370,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000282710,CASE05753
INV0005550,V00072,2025-04-19 07:53:42.838248,132456,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000453894,CASE05754
INV0005546,V00064,2025-05-29 07:53:42.838248,75132,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000507746,CASE05755
INV0005545,V00256,2025-12-28 07:53:42.838248,69017,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000377304,CASE05756
INV0005542,V00252,2026-07-07 07:53:42.838248,121271,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000591081,CASE05757
INV0005541,V00189,2025-02-17 07:53:42.838248,98574,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000622584,CASE05758
INV0005539,V00286,2026-01-14 07:53:42.838248,70588,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000215266,CASE05759
INV0005533,V00297,2026-03-15 07:53:42.838248,96663,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000819425,CASE05760
INV0005531,V00047,2025-04-22 07:53:42.838248,52341,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000757193,CASE05761
INV0026085,V00002,2025-03-07 07:53:42.838248,69483,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000517821,CASE05762
INV0026081,V00129,2025-01-16 07:53:42.838248,149658,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000768854,CASE05763
INV0005757,V00002,2026-01-29 07:53:42.838248,54911,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000517821,CASE05764
INV0005756,V00209,2025-05-28 07:53:42.838248,141654,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000592296,CASE05765
INV0026074,V00242,2025-11-18 07:53:42.838248,111928,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000757937,CASE05766
INV0026073,V00278,2025-04-14 07:53:42.838248,141169,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000196126,CASE05767
INV0026072,V00117,2026-06-20 07:53:42.838248,78577,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000546173,CASE05768
INV0005775,V00060,2026-04-14 07:53:42.838248,104690,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000413118,CASE05769
INV0005774,V00310,2026-03-27 07:53:42.838248,73963,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000260053,CASE05770
INV0005773,V00152,2026-06-11 07:53:42.838248,114617,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000926097,CASE05771
INV0005772,V00305,2024-08-15 07:53:42.838248,51691,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000550961,CASE05772
INV0005770,V00319,2026-01-29 07:53:42.838248,133631,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000262246,CASE05773
INV0005769,V00034,2024-09-13 07:53:42.838248,118854,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000853240,CASE05774
INV0005765,V00213,2025-04-22 07:53:42.838248,135213,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000747453,CASE05775
INV0005764,V00014,2025-01-14 07:53:42.838248,132010,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000481913,CASE05776
INV0005763,V00045,2024-12-09 07:53:42.838248,128237,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000371782,CASE05777
INV0005762,V00034,2025-04-04 07:53:42.838248,56295,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000853240,CASE05778
INV0005790,V00225,2025-10-25 07:53:42.838248,51188,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000343467,CASE05779
INV0005789,V00141,2024-11-02 07:53:42.838248,116375,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000717113,CASE05780
INV0005788,V00022,2025-03-17 07:53:42.838248,90300,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000525800,CASE05781
INV0026158,V00302,2024-12-26 07:53:42.838248,96771,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000499407,CASE05782
INV0026156,V00183,2025-04-24 07:53:42.838248,124637,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000402020,CASE05783
INV0026155,V00026,2025-08-14 07:53:42.838248,83112,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000808446,CASE05784
INV0026154,V00283,2025-12-04 07:53:42.838248,84560,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000444519,CASE05785
INV0026164,V00055,2026-02-12 07:53:42.838248,104874,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000535970,CASE05786
INV0026162,V00062,2025-07-13 07:53:42.838248,104830,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000611945,CASE05787
INV0005783,V00049,2026-01-14 07:53:42.838248,98618,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000345884,CASE05788
INV0005780,V00008,2025-05-02 07:53:42.838248,65789,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000140115,CASE05789
INV0005779,V00311,2025-05-10 07:53:42.838248,52202,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000195656,CASE05790
INV0005778,V00105,2026-05-10 07:53:42.838248,144057,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000611233,CASE05791
INV0005777,V00313,2025-11-14 07:53:42.838248,96410,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000951201,CASE05792
INV0026080,V00211,2024-07-10 07:53:42.838248,77108,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000993140,CASE05793
INV0026079,V00169,2024-09-15 07:53:42.838248,103556,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000765620,CASE05794
INV0026078,V00236,2025-02-12 07:53:42.838248,100132,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000123005,CASE05795
INV0026077,V00231,2025-10-19 07:53:42.838248,124093,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000823846,CASE05796
INV0026075,V00027,2025-04-25 07:53:42.838248,103527,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000932291,CASE05797
INV0005809,V00115,2025-08-30 07:53:42.838248,122345,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000796212,CASE05798
INV0026071,V00137,2026-03-01 07:53:42.838248,53180,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000189318,CASE05799
INV0026070,V00155,2025-08-31 07:53:42.838248,132059,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000966785,CASE05800
INV0026068,V00242,2025-07-31 07:53:42.838248,89597,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000757937,CASE05801
INV0005807,V00313,2025-06-19 07:53:42.838248,62395,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000951201,CASE05802
INV0005806,V00150,2025-11-16 07:53:42.838248,75337,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000402099,CASE05803
INV0005805,V00265,2024-08-31 07:53:42.838248,73340,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000419149,CASE05804
INV0005804,V00027,2025-08-19 07:53:42.838248,116463,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000932291,CASE05805
INV0005803,V00248,2025-10-02 07:53:42.838248,107597,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000656639,CASE05806
INV0005800,V00113,2024-09-07 07:53:42.838248,112218,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000408528,CASE05807
INV0005799,V00086,2025-02-12 07:53:42.838248,138034,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000427110,CASE05808
INV0005784,V00058,2025-05-05 07:53:42.838248,131080,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000998348,CASE05809
INV0005528,V00319,2024-09-03 07:53:42.838248,70515,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000262246,CASE05810
INV0005523,V00305,2025-03-01 07:53:42.838248,67434,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000550961,CASE05811
INV0005521,V00275,2025-06-23 07:53:42.838248,55763,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000818987,CASE05812
INV0026160,V00280,2025-03-19 07:53:42.838248,148579,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000232040,CASE05813
INV0005827,V00229,2025-02-12 07:53:42.838248,113369,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000177449,CASE05814
INV0005825,V00047,2024-12-19 07:53:42.838248,81070,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000757193,CASE05815
INV0005856,V00312,2026-02-01 07:53:42.838248,111517,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000552855,CASE05816
INV0005854,V00120,2025-09-19 07:53:42.838248,81346,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000226516,CASE05817
INV0005853,V00206,2025-07-27 07:53:42.838248,128574,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000651499,CASE05818
INV0005797,V00139,2024-08-05 07:53:42.838248,66567,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000913373,CASE05819
INV0005795,V00253,2026-03-14 07:53:42.838248,133234,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000890785,CASE05820
INV0005793,V00320,2026-06-28 07:53:42.838248,109356,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000988432,CASE05821
INV0005822,V00073,2025-01-26 07:53:42.838248,145370,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000888539,CASE05822
INV0005821,V00336,2025-07-12 07:53:42.838248,60171,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000564637,CASE05823
INV0005818,V00130,2025-07-03 07:53:42.838248,92369,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000112861,CASE05824
INV0005815,V00308,2024-07-27 07:53:42.838248,146496,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000427730,CASE05825
INV0005814,V00173,2024-11-16 07:53:42.838248,91424,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000531641,CASE05826
INV0005812,V00173,2026-04-08 07:53:42.838248,59054,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000531641,CASE05827
INV0005811,V00018,2026-01-06 07:53:42.838248,48656,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000442027,CASE05828
INV0005810,V00255,2026-02-13 07:53:42.838248,63015,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000194689,CASE05829
INV0005517,V00297,2026-01-20 07:53:42.838248,116891,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000819425,CASE05830
INV0005514,V00184,2024-08-29 07:53:42.838248,131398,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000227324,CASE05831
INV0005512,V00230,2026-06-05 07:53:42.838248,104454,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000716113,CASE05832
INV0005511,V00263,2026-01-05 07:53:42.838248,56425,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000780776,CASE05833
INV0005509,V00348,2024-07-28 07:53:42.838248,64704,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000658453,CASE05834
INV0005507,V00083,2025-09-21 07:53:42.838248,96817,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000275939,CASE05835
